PM2,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC
28.476883116883133,43.643525046382194,12.7569573283859,16.631298701298707,0.4524304267161409,47.51968460111319,-1.781781076066788,-1.8355473098330244,279.59250463821917,51.594471243042676,96639.84499072356
39.12157699443412,55.0177365491651,14.34048237476809,19.882857142857123,0.621614100185529,44.48807050092763,-1.959944341372913,-2.9532653061224505,282.5692393320967,75.82929499072354,96757.39003710564
27.777773654916512,34.304860853432274,13.89294990723562,15.969016697588128,0.42033395176252214,39.99957328385903,-2.5180890538033385,-5.795287569573291,278.6728014842298,82.30122448979594,97181.8596474954
33.771317254174406,38.981873840445274,13.249146567717995,17.13782931354359,0.4661038961038958,35.91003710575143,-0.851818181818182,-4.259981447124303,276.1759369202225,85.83204081632651,96915.9383858998
43.61187384044529,45.53267161410026,14.082356215213354,18.754248608534333,0.5491465677179961,33.90033395176252,-0.14560296846011125,-3.262875695732836,277.5718738404453,88.94632653061228,96582.47864564002
38.88586270871986,50.13359925788496,15.078051948051957,19.460649350649334,0.6044155844155846,35.07771799628943,-0.11150278293135485,-2.9727272727272736,278.6224489795916,89.63814471243026,96625.87599257886
37.634267161410015,51.063265306122474,15.149610389610398,16.784100185528757,0.6353617810760673,41.740853432282016,-0.41246753246753204,-2.2213358070500937,280.6054545454544,87.57766233766232,96546.01309833032
41.52320964749535,56.3805936920223,16.537328385899816,19.259684601113186,0.6923191094619676,46.46903525046382,-0.9167346938775504,-2.9972541743970345,280.8380890538035,84.49957328385892,96541.47671614101
58.45721706864564,76.21320964749535,21.956697588126186,23.06404452690169,0.8289610389610386,40.89202226345086,-1.4899814471243054,-4.820055658627084,278.6583487940631,76.49790352504642,96692.17903525055
48.900593692022284,57.79309833024118,17.72920222634508,17.190037105751408,0.6080705009276444,42.655009276437795,-3.6778107606679,-4.1202411873840425,278.6795732838588,76.43181818181814,96805.44868274586
35.576474953617804,43.338460111317275,11.514100185528758,15.861836734693851,0.4216883116883113,48.51751391465676,-2.4136549165120598,-2.9974397031539866,280.36779220779226,82.5019294990723,96814.74855287567
38.57643784786638,44.82031539888677,10.61725417439704,17.388979591836723,0.5111873840445265,46.547161410018596,-1.850946196660483,-3.332801484230054,282.38428571428597,84.57089053803328,96610.71404452685
37.314322820037106,45.184304267161444,11.964118738404474,15.128831168831187,0.5195732838589964,46.08990723562149,0.17324675324675307,-3.7001113172541715,282.64792207792175,86.21846011131724,96228.43439703152
34.93076066790352,45.30534322820041,13.041873840445266,15.693469387755103,0.4920964749536179,52.51335807050094,-2.3456771799628946,-4.107551020408159,281.05435992578856,66.97756957328384,96576.17385899814
46.09384044526903,57.061020408163294,14.067755102040804,18.096975881261606,0.5350649350649348,57.53582560296839,-1.6805565862708713,-1.2389795918367328,282.0463821892391,66.70419294990724,96793.2868831169
61.15150278293132,75.31365491651208,17.222207792207808,16.943766233766247,0.6434879406307978,57.995454545454514,-0.47332096474953667,-2.711168831168833,282.93601113172554,73.76881261595555,96819.11782931356
95.04803339517628,101.99259740259738,23.58478664192949,24.365009276437817,1.0294805194805203,44.44252319109462,-2.7148608534322816,-5.128404452690163,279.85575139146556,72.02981447124301,97231.13141001861
40.817384044526925,45.8963636363636,12.673246753246747,15.891020408163266,0.5321150278293133,55.28840445269018,-3.405881261595548,-4.3278107606679015,277.4328571428571,49.15031539888684,97345.66935064927
28.435936920222655,39.82710575139143,10.274823747680879,20.658794063079778,0.422319109461967,53.92133580705008,-3.4520222634508353,-0.9666975881261597,280.49055658627094,70.70588126159556,96986.12103896108
21.86367346938776,33.976307977736546,9.58584415584415,16.00864564007418,0.4279962894248611,63.2511873840445,-1.7866790352504638,0.7370129870129873,285.8553803339519,81.02148423005565,96812.35003710573
35.47103896103896,55.55506493506497,13.275565862708707,24.19278293135435,0.5714471243042671,53.17191094619667,1.0340074211502788,0.15901669758812592,287.40766233766215,85.34901669758827,96732.56098330248
72.47196660482372,76.2567161410018,17.256716141001867,24.832931354359907,0.8407235621521332,40.01541743970318,-0.5941372912801487,-2.9034693877551,283.79927643784794,90.30424860853434,96779.18723562155
64.55994434137287,74.35170686456398,19.208051948051942,22.582077922077904,1.00278293135436,49.44768089053799,-0.8801113172541742,-2.117179962894245,282.7574025974028,80.3590538033395,96661.26929499082
70.14523191094617,84.10189239332097,20.32191094619664,20.159888682745784,0.9793320964749537,48.619536178107545,0.32022263450834876,-1.6063265306122447,282.5349165120593,87.02970315398893,96551.35773654921
84.20888682745817,94.3686270871985,23.658886827458236,14.466159554730988,0.9688682745825598,57.2704823747681,-1.6899072356215212,-3.3557884972170693,281.2923191094619,76.8531354359925,96667.6718738404
69.2817254174397,82.61909090909097,17.5642486085343,16.02063079777364,0.8187012987012974,59.05697588126154,-0.8574582560296847,-2.0315769944341393,282.3765677179965,74.47513914656778,96583.08666048232
50.47439703153987,63.68296846011135,17.03131725417439,14.440723562152131,0.6090538033395174,70.90428571428573,-2.8055473098330235,-4.227866419294989,282.2863079777365,62.89272727272726,96902.19291280142
34.58118738404453,40.79823747680893,12.645658627087197,12.481669758812604,0.4346753246753236,66.90586270871984,-4.133988868274581,-1.4374768089053802,281.8421706864563,67.54380333951767,96936.92894248622
21.788478664192926,28.29417439703156,10.3861038961039,13.568274582560283,0.3878478664192956,64.78999999999999,-0.9217439703153989,-0.7244341372912797,284.2713914656773,70.07437847866414,96842.49786641913
29.506289424860842,37.35476808905382,11.73228200371057,15.327254174397037,0.47231910946196676,64.8096846011132,-3.0082560296846053,0.10799628942486073,285.4375324675324,73.36595547309845,96960.96656771809
30.34487940630796,38.692615955473116,10.873896103896099,17.648033395176242,0.46588126159554794,65.13877551020406,-1.6479035250463814,1.2086827458256035,285.9854174397031,71.33076066790353,96859.20326530613
29.272820037105742,41.39274582560298,9.398923933209646,15.342560296846013,0.4624489795918369,68.89478664192953,1.1561224489795918,0.45317254174397026,289.78647495361776,68.04233766233766,96738.53408163262
39.22148423005564,49.48975881261595,12.353636363636346,18.89233766233766,0.6420964749536179,67.23517625231908,-3.5811502782931366,-2.4418367346938794,288.98135435992555,76.57343228200365,96890.10730983302
31.96823747680892,42.87135435992578,9.833172541743972,12.378051948051956,0.6883487940630796,53.08126159554731,-2.5151948051948043,0.3423005565862708,287.3830612244897,88.90141001855291,96686.14189239332
26.55892393320966,38.497940630797785,7.72653061224489,16.560705009276433,0.579851576994435,49.074007421150284,0.8814471243042672,1.5039332096474969,291.0872170686459,90.62111317254174,96601.30441558443
25.745974025974053,31.190389610389587,8.714007421150276,17.086474953617813,0.7378293135435992,47.5479220779221,0.936734693877551,0.23109461966604838,289.20656771799656,92.62827458256038,96503.11424860862
41.159350649350685,52.251651205936966,15.315825602968463,16.624137291280157,0.8383302411873845,46.59411873840443,-1.30491651205937,-1.3389239332096465,287.0583858998144,89.41261595547307,96457.37649350644
35.36059369202221,47.46920222634504,13.610278293135437,16.714879406307986,0.7439703153988872,40.48311688311686,-2.905046382189239,-0.9162894248608534,284.6138404452688,93.45170686456402,96280.24176252329
22.820556586270854,29.116975881261624,11.05896103896103,11.928979591836722,0.45769944341372876,48.57064935064935,-2.8307235621521367,-5.107606679035253,277.3933766233767,89.074693877551,96859.4684786643
26.653135435992596,32.46486085343227,10.187402597402597,7.840278293135436,0.46397031539888595,55.8642115027829,-0.6751762523191103,-2.9723747680890527,278.48755102040826,80.93614100185529,96934.26933209633
53.57675324675327,61.91131725417435,11.810723562152134,10.019146567717986,0.559721706864563,53.96244897959186,-1.3719480519480507,-1.4907421150278282,280.99502782931336,83.39469387755098,96726.28170686458
31.320463821892414,38.3948608534323,11.103172541743973,11.294434137291288,0.5344341372912803,52.81474953617811,-2.2304638218923944,-1.4944155844155838,283.2225788497218,89.09274582560296,96714.13239332085
34.20949907235625,42.167235621521336,10.409591836734696,8.673413729128013,0.5170686456400747,55.74450834879412,0.4846382189239333,-3.3356215213358062,283.22450834879396,87.29508348794053,96806.0170500928
36.746215213358056,46.68450834879411,12.04328385899814,9.01998144712431,0.5546382189239333,56.89011131725409,-2.544935064935067,-2.0709276437847897,281.653413729128,84.77478664192961,96735.91853432273
35.180500927643806,44.47118738404459,9.922207792207784,9.82033395176253,0.5435064935064929,63.361187384044555,-0.35374768089053826,0.01679035250463847,286.5084415584418,86.10046382189233,96460.52205936919
41.79756957328389,51.48246753246757,11.763877551020407,10.983079777365496,0.6713172541743975,54.36139146567716,-0.9907421150278297,-3.2294063079777393,284.3255473098329,87.77170686456405,96591.95417439703
36.438682745825616,49.644656771799646,12.691428571428581,8.86445269016698,0.6614842300556579,62.27118738404448,-4.360909090909089,-1.0261966604823747,283.2486085343228,82.17586270871983,96621.60907235635
29.973413729128,41.321280148423035,7.872597402597408,10.204063079777365,0.48972170686456395,68.21512059369208,-1.00786641929499,1.5896660482374767,287.24410018552874,87.04421150278291,96254.32476808906
29.44660482374768,39.86621521335801,7.568664192949902,11.770630797773661,0.4892949907235622,65.83775510204077,1.3879220779220778,3.4908719851577024,291.07358070500936,88.87105751391465,96041.63174397036
